x,y,action,left_tolerance,right_tolerance,yaw_deg
47.313591003,33.663459778,continue
47.27501297,31.669347763,
47.429298401,30.329380035,continue
47.520103455,29.484315872,
47.551750183,28.305742264,
47.549472809,27.276380539,stop
59.961658478,0.837499976,continue
60.543403625,-1.253988147,continue
60.885360718,-7.712434292,
60.863265991,-7.932757854,continue
