x,y,action,left_tolerance,right_tolerance,yaw_deg
98.224853516,166.195556641,continue
100.377296448,166.464294434,
102.458862305,166.577835083,
104.510063171,166.642410278,continue
106.77419281,166.709197998,
108.144477844,166.422698975,
109.529968262,165.383255005,continue
110.768112183,163.698822021,
111.163383484,161.759857178,
111.220947266,159.742294312,continue
